4.377302384457815165e-02,8.577471382401242756e-04,1.680841657449955564e-03
5.109390773481909537e-02,1.161047088293251086e-03,2.305082797634118441e-03
5.261019420243896044e-02,1.006095251435845488e-03,2.990201163963110940e-03
5.238908560872009013e-02,1.177291481502941266e-03,2.512691425251350683e-03
3.770684667129609730e-02,1.139548853239904288e-03,6.966390211981104150e-04
6.299804679058172707e-02,1.166270599604207932e-03,5.303577221929429986e-03
3.595018357401643522e-02,1.238745044818369799e-03,5.295200449917585950e-04
6.194290355506889417e-02,1.126071183967775665e-03,5.134052156422598892e-03
3.231697377484890610e-02,8.538500109356554494e-04,5.016502588101450508e-04
3.231697377484890610e-02,8.538500109356554494e-04,5.016502588101450508e-04
6.294934015362452229e-02,4.139387025967976156e-04,1.489664883335200564e-02
6.294934015362452229e-02,4.139387025967976156e-04,1.489664883335200564e-02
4.885255400386116775e-02,5.634400210167860891e-04,3.969732913517079811e-03
5.269675870694350700e-02,8.369698234861376943e-04,3.618142760892396372e-03
4.767101216240394318e-02,8.028927215464806959e-04,2.525921543775674211e-03
4.092063808165052885e-02,1.449499546617068592e-03,7.596462360378818373e-04
5.393174613588886529e-02,5.642942030784168367e-04,5.887517664129056534e-03
5.534358049798434459e-02,7.090570315871892694e-04,5.195743805429624967e-03
5.495154104153839036e-02,1.657499615282180235e-03,2.160359136532136008e-03
4.619727760963725227e-02,8.306931387065819971e-04,2.153202107848278379e-03
4.711558037647677055e-02,5.657358086859231748e-04,3.420616590940871345e-03
6.465306251148379701e-02,1.296636774752603534e-03,5.291733411977457210e-03
4.016776022779725008e-02,7.034417791837610946e-04,1.453256221638440232e-03
6.663685592285026327e-02,1.268202928380027759e-03,6.105610922158198790e-03
3.219122886814757001e-02,7.652558454716550931e-04,5.510657926425807998e-04
6.528732479205573425e-02,8.893342934174919973e-04,8.022511341829300507e-03
6.569834749316570688e-02,9.631739278898928530e-04,7.595790032163421933e-03
4.785589439073133222e-02,9.895986221179901062e-04,2.081337709911762566e-03
4.176441822564710277e-02,8.331157100848854717e-04,1.434102873726159815e-03
5.754744359930011322e-02,7.586045262573910342e-04,5.677388319113638518e-03
5.156886503544330647e-02,1.316982548588329456e-03,2.108774583714978154e-03
4.007385833661905594e-02,1.415399408328624296e-03,7.155261500266889545e-04
6.730793841794360799e-02,5.363092415135541687e-04,1.502829667350935768e-02
4.341272250011422168e-02,1.338938988362758844e-03,1.041758821093846177e-03
6.102307893898561292e-02,6.546969364155258170e-04,8.317561913526961767e-03
3.649941174962987450e-02,9.337742654200694489e-04,7.463824952625346208e-04
5.358724693976667924e-02,1.130114431484665260e-03,2.865386743214571198e-03
5.878557699880895132e-02,1.478954527269180346e-03,3.170941323429012776e-03
5.916321206522558163e-02,1.192682400957339843e-03,4.034057208427184980e-03
4.928444922030798814e-02,6.745014159117587943e-04,3.434920182783707601e-03
6.046727844812096325e-02,3.510789755678328994e-04,1.495328984154269819e-02
6.191368656030438178e-02,1.170571124891047832e-03,4.929566568037315778e-03
6.348963729613617268e-02,1.106609836607041391e-03,5.766027954148779909e-03
4.002956577988693587e-02,1.286982004872781098e-03,7.834493557395555158e-04
4.908479921267788759e-02,4.266947679004784791e-04,5.342329164322680290e-03
4.856616704254237277e-02,4.557440544846017862e-04,4.793736862811326556e-03
4.635636732417394018e-02,1.207723228386927599e-03,1.501516291022070206e-03
5.986971134788662829e-02,7.411822460181003748e-04,6.807122010207828158e-03
7.549112990645094612e-02,1.304629254116989028e-03,9.775893818629803611e-03
7.722400536833691487e-02,8.481384349855007609e-04,1.646654307888079441e-02
3.173618216293937200e-02,1.085514789281656406e-03,3.669803935713185339e-04
4.144605512855029095e-02,1.193672692712109684e-03,9.707500649116736257e-04
4.730151849248500490e-02,1.059163270041383687e-03,1.856082625370328656e-03
4.943539275130254262e-02,7.955847912618665800e-04,2.947985674534368220e-03
4.544424535463603004e-02,1.089343173713939496e-03,1.537484524850415936e-03
4.450983792559122521e-02,8.569188489042053099e-04,1.798639975240792516e-03
3.826644294557653148e-02,1.017508139725268115e-03,8.275502433738255717e-04
4.763146824290785675e-02,1.107315247228584602e-03,1.825427047401468293e-03
6.200729057189219295e-02,2.359089817360476046e-04,2.460857297548602746e-02
3.747200529458019624e-02,1.926099410491210052e-04,4.019841471862133260e-03
6.629401091006398294e-02,-2.249845223495964240e-04,-3.371354531139401922e-02
3.988262479654146320e-02,1.242888222685396751e-03,7.993974235642449609e-04
3.602516993112657440e-02,1.606208828615905953e-03,4.117959103859996695e-04
6.698336505302783517e-02,1.461896360270505991e-03,5.407682023003926482e-03
6.139987177241520988e-02,1.441300309169547779e-03,3.872355873255384738e-03
5.700997988399547634e-02,6.598871031110126271e-04,6.286281085324984391e-03
6.766716401887563903e-02,1.382757698040174357e-03,5.954231305817481515e-03
6.198869835175944976e-02,1.090608564556757969e-03,5.316686467116288513e-03
5.394897278408487123e-02,1.589171513517169875e-03,2.093253537293484224e-03
6.649244419524927285e-02,6.566353279424515460e-04,1.169027778170372844e-02
5.985521376595424187e-02,1.084868613768079013e-03,4.646122813398499522e-03
4.994918193840176129e-02,5.106426937959825324e-04,4.786921244511118355e-03
5.453459464975082133e-02,1.002671258781991396e-03,3.464094070432823663e-03
5.536188375882557938e-02,9.745161403634600367e-04,3.785421859632812167e-03
5.431125786842908726e-02,8.615568079557573951e-04,3.965842042349968823e-03
6.079398906454873408e-02,8.221171207602538233e-04,6.524823334459072324e-03
6.658768280258529904e-02,1.880448902720304382e-03,4.105574687153799862e-03
4.555076043263976693e-02,1.185871744350654698e-03,1.425622991129269889e-03
4.004270980606438463e-02,8.131582282894603839e-04,1.241591308720709809e-03
6.359760127446811850e-02,1.053565696727014854e-03,6.097631936904058733e-03
6.605803397115304898e-02,5.551347105937547242e-04,1.346989091659293175e-02
3.457625767349147700e-02,1.366190087401389494e-03,4.108286287906709163e-04
4.284672089781759591e-02,1.193860522977137871e-03,1.108604548473526808e-03
4.981982688987175723e-02,1.330483951515550305e-03,1.818273050557518049e-03
5.972163439265021356e-02,1.245674576625710938e-03,4.010347652591732433e-03
5.262561610460182726e-02,1.064552184644027358e-03,2.829317614365812594e-03
4.633671424747237699e-02,8.045825897500322047e-04,2.250039764067330358e-03
5.409030864952275863e-02,1.017862140855947152e-03,3.302545144635944761e-03
5.687080149752102992e-02,1.747987029217335907e-03,2.350060677993887331e-03
6.297900547389384540e-02,5.363985008958483411e-04,1.151742845733845153e-02
3.993259865417730925e-02,4.875221667719169131e-04,2.048216270212003219e-03
5.253680315795433015e-02,7.447444545680874731e-04,4.017049451254102628e-03
5.787887554948286523e-02,1.207883715176569965e-03,3.648506299443598101e-03
5.007864644682239602e-02,6.544896322290210495e-04,3.773700613650734018e-03
4.102898002542354483e-02,1.454410354021955145e-03,7.651310216514175871e-04
4.980745932381691610e-02,-2.165985900279646125e-04,-1.115788333831127868e-02
4.980745932381691610e-02,-2.165985900279646125e-04,-1.115788333831127868e-02
5.995259154685497055e-02,2.174300938162245043e-03,2.333308032492026080e-03
4.906807478611138751e-02,1.783517821041137943e-03,1.276375638924227927e-03
5.125715460001371848e-02,1.170712193549142827e-04,2.315409012173644254e-02
5.256772319847183295e-02,3.038471226349204407e-04,9.869188115962702207e-03
5.426866714705670669e-02,1.578652560562262891e-03,2.157595107395931557e-03
6.019307285293606924e-02,2.140577202413636478e-04,2.408324746865214694e-02
5.073629235555783545e-02,1.612007086466801971e-03,1.614239045435443554e-03
4.816419031263065309e-02,3.735985281383832836e-04,5.656552003845143409e-03
4.386549661529950961e-02,7.797351628501046454e-04,1.864682814209484658e-03
5.749820411148303528e-02,5.756904773898238650e-04,7.455692036807220341e-03
5.982404801074635986e-02,1.537790116310039758e-03,3.270890502773786401e-03
5.278736083900533588e-02,1.793731643906351213e-03,1.699895460120338844e-03
5.025487902430284676e-02,2.703835744511913844e-04,9.263871197509170388e-03
3.854434379932702992e-02,1.637481682086880993e-03,5.293294544254561812e-04
6.107553002564200528e-02,3.239943665314783745e-04,1.686519647511459594e-02
5.408418868619775666e-02,1.585232948911318449e-03,2.119571504556251595e-03
5.444110180430084683e-02,3.033580733898443233e-04,1.137134805130468607e-02
4.467981644746207848e-02,7.472057422311002839e-04,2.094426894917742268e-03
5.328083538424285837e-02,8.021928654629132153e-04,3.945165189596897687e-03
5.105106740786368585e-02,1.258518122307752604e-03,2.119433136794564819e-03
6.387304806976347449e-02,9.757792766424311544e-04,6.698520044926258368e-03
4.429379457006022563e-02,1.106308972836824844e-03,1.366328097430003505e-03
5.523745894274822987e-02,4.465050668609558265e-04,8.187819520998378814e-03
5.240922871826286800e-02,4.585302168326917918e-04,6.461346015229870940e-03
4.391075262125014589e-02,6.169782794718983287e-04,2.366320325680525399e-03
4.351515540313038305e-02,9.851768059403881450e-04,1.429248885903241324e-03
3.720151029793734854e-02,1.438989708733808296e-03,5.226903524664318259e-04
6.542249610355359291e-02,5.442826633661731811e-04,1.321733277476517046e-02
5.359312525270221172e-02,7.224396708309937945e-04,4.484299732311797758e-03
6.073579811319437805e-02,7.786262868204985943e-04,6.862933572726707954e-03
3.962694419315110350e-02,7.202538246181766027e-04,1.344425204325434831e-03
4.878605251041820412e-02,1.373972012411589115e-03,1.619066604636250307e-03
4.998008666715154230e-02,6.304050129628784981e-04,3.887122677747314233e-03
4.363872253316410793e-02,6.819749935025294987e-04,2.088235863759616267e-03
4.679168619680678515e-02,1.297590295183852129e-03,1.450765035531959013e-03
5.533779657939734420e-02,7.977763430573259684e-04,4.616004060739015320e-03
5.036279121644407497e-02,1.515007615272454585e-03,1.667570625948864519e-03
4.010628525953733453e-02,8.061462620198591410e-04,1.260363434303391665e-03
4.311030416052432507e-02,7.865454836154610850e-04,1.724488855114269040e-03
4.028822091083057028e-02,3.942906423330888393e-04,2.623951326324184923e-03
4.327783338476281355e-02,1.610151471995333429e-03,8.555693040698412804e-04
4.160832169884253612e-02,7.957653490719210354e-04,1.479093592702752447e-03
2.670764759225920798e-02,1.666563417283792835e-03,1.198893455860232079e-04
4.720935124656601423e-02,9.519358063706239185e-04,2.049105657548458675e-03
5.250791992158385102e-02,5.168544678400344757e-04,5.775517017972614693e-03
3.677687788951523873e-02,1.892141912791150135e-03,3.796694130915603208e-04
6.442765552116888617e-02,1.605625745154687801e-04,4.214100361000704814e-02
4.986011624566570599e-02,9.227171818991242169e-04,2.630294790588901671e-03
5.246435347461314569e-02,8.178755676801237459e-04,3.637725734270807858e-03
5.213876918983550990e-02,9.830523758012530647e-04,2.952067800992842425e-03
5.218246106909102400e-02,6.538685925497305772e-04,4.453153233667524191e-03
4.411466740791447627e-02,1.574588345967854221e-03,9.445498648031016740e-04
5.218143788430013724e-02,8.415059274221485053e-04,3.459926513451448780e-03
5.713724326101521367e-02,1.797935330943200433e-03,2.327892656830404111e-03
6.941844316080804378e-02,1.395678793718691923e-03,6.533921075214883627e-03
3.612335070047329594e-02,9.680020440728323312e-04,6.907735837174589118e-04
3.819423833996136997e-02,1.065084022315039135e-03,7.846345568435854389e-04
6.364815990487257547e-02,1.500620847706724567e-04,4.294694936218065168e-02
3.769576010165476276e-02,1.770941714749484476e-03,4.477397344831548554e-04
3.269644712315158269e-02,8.875667220455706920e-04,5.056629452388487116e-04
6.770926585042134904e-02,8.498861249741371596e-04,9.711617437325093319e-03
3.597812518673678545e-02,1.154844154028311295e-03,5.697582466496094438e-04
5.473497500285669920e-02,8.175841280495602104e-04,4.311090404629101119e-03
5.565768128603278131e-02,9.434419272964535402e-04,3.994341119585253369e-03
5.346742289616751576e-02,1.215413239181919970e-03,2.640541091651348992e-03
4.690306892672391897e-02,3.992264585390608634e-04,4.760423712143858378e-03
6.356474881621308748e-02,9.258484275030504865e-04,6.924450787729484469e-03
5.517860225381046591e-02,8.769911118782743650e-04,4.150949730409556754e-03
4.885774993783090214e-02,1.666791360857024316e-03,1.342494436095012598e-03
5.212598595305844434e-02,7.223425949245804688e-04,4.013597258194311242e-03
6.083184706081948973e-02,5.497233547486031144e-04,9.782271468633117056e-03
3.747380713958470971e-02,1.452096017843933521e-03,5.333052028866440940e-04
6.176574330839047083e-02,5.258286171470810460e-04,1.086941965343287200e-02
6.369576335913273990e-02,1.041097651154455168e-03,6.208841969348182985e-03
6.444770692486094521e-02,2.252353193858616784e-04,3.007829887294507717e-02
5.765606011835926886e-02,7.415942729383571790e-04,5.851582952771014999e-03
3.967898099283096586e-02,1.179392198481256631e-03,8.253604923304789284e-04
6.102431748131138117e-02,1.215289453299325199e-03,4.481174747577506938e-03
4.746226367219750358e-02,8.686212555894779440e-04,2.294157467302294310e-03
5.165738313340922927e-02,4.498012485020318847e-04,6.216827778845873502e-03
5.165738313340922927e-02,4.498012485020318847e-04,6.216827778845873502e-03
3.651194219408798736e-02,1.953554732470028782e-03,3.572514852745649967e-04
3.913311603386866733e-02,1.462122088872380319e-03,6.298744179189428270e-04
5.463679081634902068e-02,1.189170788805140157e-03,2.942770425769463457e-03
6.094843750497318940e-02,7.079927907362300278e-04,7.653874833408664743e-03
4.798802586460512720e-02,1.167939874589701658e-03,1.783080443662214210e-03
4.493667286784953918e-02,6.497828875813758086e-04,2.464309615288505506e-03
5.401615199358479613e-02,4.724776004713664330e-04,7.075762256174122043e-03
6.138019967948223077e-02,7.582415900768315741e-04,7.351322428803109751e-03
3.960122200101625495e-02,1.733404524683950171e-03,5.571784483978996184e-04
3.621487208460078683e-02,7.602326165053377828e-04,8.885077281149412467e-04
3.478253653426195691e-02,9.135279972659998389e-04,6.291917560714614882e-04
4.165695606715993926e-02,7.820847880653584690e-04,1.512015265931898047e-03
3.352043963485612510e-02,1.016951495353691755e-04,4.875267728585165258e-03
4.355783932976958761e-02,9.235440923672161902e-04,1.530620640481135690e-03
3.413398327156682427e-02,1.704963482184499888e-03,3.126746623051664749e-04
7.265810643059363028e-02,1.664980951593793496e-04,6.573352434732519789e-02
6.153096137586049064e-02,1.115326365588621693e-03,5.046993200417077517e-03
6.056499162041553003e-02,6.591581057255736613e-04,8.015985714894020495e-03
7.196432227428106732e-02,4.333629707923408996e-04,2.430396018268594568e-02
3.489138285561158015e-02,1.526193111135225929e-03,3.813494512415595912e-04
3.846458044289652323e-02,1.129417459985246038e-03,7.611134332653254203e-04
4.102363084376755425e-02,2.785249675505262895e-04,3.993301812424529876e-03
5.799609883421508877e-02,5.054542600338329155e-04,8.789681728180761058e-03
6.093992506113961316e-02,3.164069842729101169e-04,1.711675709440992413e-02
5.946983423283517395e-02,1.561917650655176995e-03,3.144768384632313021e-03
6.513079125572812655e-02,1.678495672853898366e-03,4.210028899508005615e-03
3.549036540400479084e-02,1.305874412409997265e-04,4.770900472032072077e-03
6.961784735165739424e-02,5.365577193953478775e-04,1.719197614134936047e-02
6.702181227324213730e-02,2.393517198864452203e-04,3.310457381716552100e-02
3.325969029270518101e-02,1.321949987417199001e-03,3.635110893065812915e-04
6.111470775765163316e-02,1.010085037067548659e-03,5.423565699484336755e-03
3.728001949498874895e-02,9.536288945061608584e-04,7.953989390190705118e-04
4.041336538001454037e-02,7.945501313144431388e-04,1.318374066092251875e-03
5.073025247394714193e-02,1.169620038038084522e-03,2.223735762463413274e-03
5.019832040233999926e-02,1.308437319765335706e-03,1.905740255743474526e-03
5.028169381660291259e-02,1.060587939689198187e-04,2.366752246236262722e-02
4.835638684542321181e-02,1.336162370050496869e-03,1.607000537170491603e-03
5.462653245951258618e-02,1.132274544909751390e-03,3.088322717903043118e-03
6.719640782272295887e-02,1.494477948277837028e-03,5.357406538063620022e-03
7.003878234508464917e-02,1.120636751580272785e-03,8.432364531470983027e-03
5.646765747436298388e-02,1.388582820692541020e-03,2.875326615790351099e-03
3.898154971335961866e-02,6.153616097469643241e-04,1.473553434970803358e-03
7.616460633428154270e-02,1.246893775943342135e-03,1.059847148042094601e-02
6.690335411930849185e-02,1.197738254424766252e-03,6.568852794878691538e-03
3.768779287851338478e-02,7.469886825593647934e-04,1.060592817376257999e-03
5.045812231398762171e-02,1.720566946232808016e-03,1.479492101727417509e-03
5.097551391511507407e-02,2.047602607470208180e-03,1.294972849962730327e-03
3.989485631818123768e-02,1.096779761445681014e-03,9.070016537884275287e-04
4.033540285682238324e-02,7.630275399461467108e-04,1.362276509952988846e-03
5.356116686797497001e-02,1.056705638188466714e-03,3.058482363128318168e-03
5.356116686797497001e-02,1.056705638188466714e-03,3.058482363128318168e-03
5.494247930500837512e-02,9.315647204206474680e-04,3.841314502496688110e-03
5.700061524714780670e-02,1.954919697023563708e-03,2.120553025279472373e-03
4.199533061974210224e-02,-5.932600142018171533e-05,-2.058822125030304942e-02
4.641175393216005751e-02,3.627547387594485433e-04,5.022948383589424283e-03
5.321105626995398241e-02,4.155191518596772758e-04,7.576634895843608122e-03
4.278265424085243157e-02,4.541506454800874103e-04,2.896882291317954498e-03
5.542563915920024203e-02,3.427366127726329346e-04,1.081290096890483513e-02
4.502001453102855849e-02,1.139761641943870226e-03,1.415364739997690630e-03
5.365226050379710149e-02,1.212888273768290229e-03,2.682817847272371287e-03
5.260662856415436461e-02,6.492164785133624919e-04,4.632679227610504887e-03
4.789146030008914479e-02,1.238580914167006393e-03,1.667891598224061772e-03
5.566392365926976088e-02,1.050682305293727846e-03,3.588258568211022924e-03
6.703943975432105629e-02,9.287116304926068327e-04,8.540838432431814564e-03
6.975631561782653922e-02,4.224934965180143342e-04,2.200766636391784936e-02
6.975631561782653922e-02,4.224934965180143342e-04,2.200766636391784936e-02
7.893892523810720763e-02,5.848132556800868026e-04,2.607399117705918451e-02
6.771859818315563440e-02,6.679994777552833180e-04,1.236276460916099079e-02
3.146526184004912879e-02,1.212156705311508457e-03,3.175605298562642672e-04
3.479886894323820645e-02,2.999873270870146856e-04,1.919629834557973246e-03
5.003162471428006242e-02,1.241763247214874768e-03,1.981524785788936222e-03
5.081272778284325747e-02,7.549922573625155332e-04,3.467427801748868606e-03
5.667809310913179965e-02,1.053837552459480032e-03,3.845449716108563856e-03
4.276045301749745176e-02,1.215984036517854527e-03,1.079695279488738884e-03
6.086814570528442658e-02,9.723386437865262589e-04,5.543737087266669555e-03
6.748173206024940529e-02,1.347529471131632493e-03,6.043193468026837427e-03
5.514784167581512908e-02,1.216423338943477999e-03,2.985996002312506399e-03
4.543800147962225033e-02,1.012407866092650613e-03,1.653412666176413666e-03
4.622938984026566528e-02,1.136989691577571611e-03,1.577524105378458634e-03
5.228756766563623370e-02,2.913330908745447164e-04,1.007543551242241243e-02
5.487022964710884521e-02,1.289186706800772098e-03,2.761157489109474037e-03
6.170967097372115351e-02,5.696202884615258902e-04,9.997406695907562826e-03
6.386905300006745501e-02,2.101896225132927616e-04,3.108926987132000844e-02
4.125473246120926751e-02,1.743949807728202095e-03,6.522603879468057489e-04
4.743323753477875215e-02,1.442007948734760382e-03,1.378552481451847476e-03
5.341123082529839611e-02,1.305080021089395767e-03,2.448798715734894389e-03
4.750432333171503846e-02,1.248304458253853043e-03,1.602034664554425171e-03
5.010651160756329076e-02,1.234298563081173477e-03,2.005470767594184477e-03
5.055981673218742228e-02,1.123729882321764656e-03,2.283599399454999332e-03
5.255731340266621421e-02,1.393980635013461694e-03,2.149491704441547097e-03
4.140879663302438063e-02,1.920603050052853899e-03,6.011636473122304461e-04
5.288848856769490930e-02,1.971543110095219046e-03,1.558469229762311434e-03
4.823664416533161858e-02,1.147065615257048714e-03,1.853446135334737253e-03
5.153142759387938782e-02,6.664101822311876977e-04,4.155343761673286652e-03
4.929632999384093300e-02,5.365698322573835390e-04,4.322071895809439027e-03
3.911649690796566159e-02,1.429325505010964423e-03,6.432333600474367426e-04
3.448715164994421711e-02,1.488919635809374123e-03,3.730937168827514719e-04
3.345844385179084363e-02,1.051869943370845615e-03,4.678652530044517875e-04
3.874251212802674871e-02,5.644670907447130962e-04,1.567373029362899859e-03
3.662944291857202217e-02,4.142264419720180805e-04,1.706645508517409295e-03
5.770714812119866199e-02,1.324775646104050511e-03,3.287274707643904597e-03
5.203959057302955105e-02,1.045169619335744454e-03,2.755551883092881554e-03
5.444244097840506696e-02,1.278287187847372552e-03,2.698869003909930547e-03
6.029383411669168857e-02,5.726399734996111138e-04,9.062955170671115404e-03
5.795491771124380159e-02,9.417248886130480650e-04,4.704321683878144242e-03
4.265040509556568271e-02,1.215290091582323269e-03,1.069233533038084537e-03
2.507936660124017447e-02,1.022004574408460868e-03,1.520103998734005353e-04
3.140565868491004831e-02,1.026674698046468924e-03,3.720991281959109480e-04
6.099936671914394509e-02,9.560968464940517494e-04,5.686686739905236730e-03
4.645664377029246062e-02,1.028088879028709116e-03,1.779182709945375303e-03
6.044990006910744285e-02,8.455413229340798687e-04,6.201652072446030284e-03
5.035334112161538034e-02,1.361407708698613491e-03,1.854320722040182865e-03
4.077050552673840839e-02,5.929242226789117583e-04,1.829974670795950957e-03
5.944727970042271159e-02,1.013763090492510177e-03,4.837838374714004304e-03
6.432515769722330079e-02,7.296930007740269012e-04,9.213892554412217092e-03
4.540653978026460563e-02,8.877311900641020456e-04,1.880407770832276219e-03
4.439274981919096724e-02,9.187004381082429852e-04,1.660099625630276484e-03
5.757535207752031287e-02,1.075168074170251582e-03,4.013561621297480168e-03
3.751093331762551247e-02,1.635092485306576492e-03,4.754983818725621431e-04
4.014183856588943167e-02,1.693351082946938655e-03,6.021461529786047368e-04
4.525488924912192401e-02,1.961926349048698486e-03,8.395357827675286157e-04
6.637068042964013037e-02,4.298391235467748095e-04,1.772797064090335384e-02
5.885449000784438722e-02,8.279091977579697672e-04,5.691091672065788122e-03
6.252934914844111847e-02,8.085409667514727736e-04,7.424949244954571516e-03
5.493388514875292145e-02,1.558897197306864484e-03,2.294054177557822843e-03
4.480640803830730073e-02,1.074811094064337651e-03,1.472611756715201756e-03
6.037849645513437141e-02,1.583524369309410743e-03,3.295826266295232357e-03
4.546085299514672495e-02,7.982310572697353356e-04,2.101268671824375097e-03
5.515083007364955658e-02,1.433396830887764383e-03,2.534554646305555575e-03
5.483806191449906026e-02,1.526077431710419832e-03,2.327082102800605550e-03
4.972108225563762890e-02,4.905049135080371235e-05,4.893040564283076405e-02
4.723868303996271723e-02,-1.243088396625342481e-04,-1.573073442037806538e-02
4.100270771743802500e-02,7.597696767093033762e-04,1.460925531339079793e-03
4.668616655508599916e-02,1.663489460063254186e-03,1.121482994191348856e-03
4.959795232012292193e-02,1.677450579704059313e-03,1.416658392268411223e-03
5.776503473140633116e-02,7.101170310224552392e-04,6.157297138654303260e-03
3.994037364658092892e-02,1.189593174330282055e-03,8.400592452338818007e-04
6.345618662056295989e-02,8.065178678054808802e-04,7.894811615862935145e-03
4.407329441674236181e-02,1.176209842692571865e-03,1.259729022020380325e-03
5.086765798969864610e-02,1.362109008206357054e-03,1.930256355702970102e-03
